anio,mes,folio,asesor,monto,diputado,tipo_informe,doc,formulario
2018,10,6122,MIGUEL ANGEL DÍAZ OLEA,1000000,Fidel Espinoza Sandoval,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18949,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6122&prmFecha=201810
2018,10,6125,JAIME PILOWSKY GREENE,1500000,Iván Flores García,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18952,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6125&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18856,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18742,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6120,IVAN LUIS OYARZUN ACUÑA,1000000,Cristina Girardi Lavín,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18945,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6120&prmFecha=201810
2018,10,6124,CAROLA DELGADO URETA,1000000,Rodrigo González Torres,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18951,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6124&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18814,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18784,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6121,JAVIER IGNACIO SANTIBAÑEZ BAEZ,1000000,Marcos Ilabaca Cerda,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18948,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6121&prmFecha=201810
2018,10,6123,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18950,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6123&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18838,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6130,EL MAPA CONSULTORES SPA,500000,Amaro Labra Sepúlveda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18961,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6130&prmFecha=201810
2018,10,6036,CRISTIAN ANDRES BARROS MUÑOZ,500000,Joaquín Lavín León,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18596,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6036&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Joaquín Lavín León,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18772,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6127,LEONARDO BRUNO CONTRERAS NEIRA,1000000,Andrés Longton Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18954,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6127&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18880,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18844,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6119,MARCOS ANDRÉS ESPINOSA MONARDES,1000000,Fernando Meza Moncada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18944,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6119&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18796,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18802,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Nicolás Noman Garrido,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18874,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6129,ASESORIA EN GESTION OPORTUNIDADES LTDA.,1000000,José Pérez Arriagada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18958,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6129&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18790,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Rolando Rentería Moller,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18766,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6047,FUNDACION NODO 21,1000000,Camila Rojas Valderrama,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18616,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6047&prmFecha=201810
2018,10,6084,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1000000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18730,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6084&prmFecha=201810
2018,10,6086,LEONARDO BRUNO CONTRERAS NEIRA,555556,Marcela Sabat Fernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18891,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6086&prmFecha=201810
2018,10,6022,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18567,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6022&prmFecha=201810
2018,10,6023,"SOCIEDAD CENTRO DE ESTUDIOS LEGISLATIVOS, ADMINISTRATIVOS, POLITICOS Y ECONOMICOS",300000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18573,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6023&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18862,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6131,HERMES ORTEGA JARA,1000000,Juan Santana Castillo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18962,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6131&prmFecha=201810
2018,10,6128,HERMES ORTEGA JARA,750000,Leonardo Soto Ferrada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18957,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6128&prmFecha=201810
2018,10,6100,INSTITUTO LIBERTAD,300000,Sebastián Torrealba Alvarado,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18914,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6100&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18868,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6087,SEBASTIAN MIGUEL AGUIRRE CABELLO,550000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18896,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6087&prmFecha=201810
2018,10,6095,VIRGINIA ALEJANDRA ARAYA MOLLER,400000,Virginia Troncoso Hellman,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18907,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6095&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Ignacio Urrutia Bonilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18754,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18760,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18776,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6107,DIEGO ALEXIS ANCALAO GAVILÁN,400000,Esteban Velásquez Núñez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18924,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6107&prmFecha=201810
2018,10,6085,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18826,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201810
2018,10,6154,"FUNDACION DECIDE DEMOCRACIA, PODER Y TERRITORIO",1300000,Gonzalo Winter Etcheberry,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18992,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6154&prmFecha=201810
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18875,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Sandra Amar Mancilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18839,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6149,LEONARDO ANGELO SASSO BARROS,1000000,Gabriel Ascencio Mansilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18987,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6149&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18815,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6055,FUNDACION JAIME GUZMAN,200000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18632,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6055&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18881,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6135,ALEJANDRO FRANCISCO MONTECINOS GARCIA,300000,Jaime Bellolio Avaria,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18969,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6135&prmFecha=201811
2018,11,6150,EL MAPA CONSULTORES SPA,500000,Jorge Brito Hasbún,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18988,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6150&prmFecha=201811
2018,11,6132,CONSULTORA ESTRATEGICAMEDIA LIMITADA,1000000,María Loreto Carvajal Ambiado,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18964,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6132&prmFecha=201811
2018,11,6020,IMPAKTA CONSULTORES LIMITADA,550000,Juan Luis Castro González,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18561,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6020&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18779,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6147,EL MAPA CONSULTORES SPA,600000,Miguel Crispi Serrano,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18985,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6147&prmFecha=201811
2018,11,6139,MIGUEL ANGEL DÍAZ OLEA,1000000,Fidel Espinoza Sandoval,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18975,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6139&prmFecha=201811
2018,11,6144,MICHEL DE L HERBE DINAMARCA,500000,Iván Flores García,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18981,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6144&prmFecha=201811
2018,11,6146,JAIME PILOWSKY GREENE,1000000,Iván Flores García,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18984,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6146&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18827,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18809,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6120,IVAN LUIS OYARZUN ACUÑA,1000000,Cristina Girardi Lavín,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18946,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6120&prmFecha=201811
2018,11,6136,CAROLA DELGADO URETA,1000000,Rodrigo González Torres,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18971,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6136&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18833,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18755,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6140,JAVIER IGNACIO SANTIBAÑEZ BAEZ,1000000,Marcos Ilabaca Cerda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18976,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6140&prmFecha=201811
2018,11,6137,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18972,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6137&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18791,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6148,EL MAPA CONSULTORES SPA,500000,Amaro Labra Sepúlveda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18986,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6148&prmFecha=201811
2018,11,6036,CRISTIAN ANDRES BARROS MUÑOZ,500000,Joaquín Lavín León,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18597,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6036&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Joaquín Lavín León,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18863,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6127,LEONARDO BRUNO CONTRERAS NEIRA,1000000,Andrés Longton Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18955,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6127&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18743,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18749,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6141,MARCOS ANDRÉS ESPINOSA MONARDES,1000000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18977,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6141&prmFecha=201811
2018,11,6114,BÁRBARA LUA CASTILLO NAVARRO,925000,Claudia Mix Jiménez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18935,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6114&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18845,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18767,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Nicolás Noman Garrido,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18761,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6129,ASESORIA EN GESTION OPORTUNIDADES LTDA.,1000000,José Pérez Arriagada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18959,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6129&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18869,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Rolando Rentería Moller,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18797,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6047,FUNDACION NODO 21,1000000,Camila Rojas Valderrama,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18617,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6047&prmFecha=201811
2018,11,6084,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1000000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18731,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6084&prmFecha=201811
2018,11,6086,LEONARDO BRUNO CONTRERAS NEIRA,555556,Marcela Sabat Fernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18892,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6086&prmFecha=201811
2018,11,6022,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18568,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6022&prmFecha=201811
2018,11,6023,"SOCIEDAD CENTRO DE ESTUDIOS LEGISLATIVOS, ADMINISTRATIVOS, POLITICOS Y ECONOMICOS",300000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18574,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6023&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18821,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6142,HERMES ORTEGA JARA,1000000,Juan Santana Castillo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18978,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6142&prmFecha=201811
2018,11,6145,HERMES ORTEGA JARA,750000,Leonardo Soto Ferrada,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18982,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6145&prmFecha=201811
2018,11,6085,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18851,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6085&prmFecha=201811
2018,11,6087,SEBASTIAN MIGUEL AGUIRRE CABELLO,550000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18897,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6087&prmFecha=201811
